image,kind,structure,concentration
dffb58ff-4a67-49a5-82b6-8dfad2127564,MCF-7,C[C@H]1C[C@@H](C)\\C=C(/C)\\C[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@H](CC(=O)O1)c4ccc(O)cc4,0.01
dfff7291-8cc8-4b90-a505-752aed9e97d9,MCF-7,CCOC(=O)C1=C(C)NC(=S)NC1c2cccc(O)c2,3.0
e00c5547-4fc1-4475-9b4e-c615323cdb43,MCF-7,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,0.15
e026c43f-368b-44d1-9e8a-5c3758f2c0ca,MCF-7,CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO,0.03
e02a069d-0b2d-46ce-b453-75a605c06149,MCF-7,FC1=CNC(=O)NC1=O,10.0
e046d18f-b01d-40ce-9a81-80980536c366,MCF-7,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,10.0
e0570bac-a143-477c-a12e-1dae1b1f84f2,MCF-7,CS(=O)C,0.0
e0583611-a31c-4738-bda9-429ac34287c0,MCF-7,ONc1c([nH]c2ccccc12)C3=C4C=CC=CC4=NC3=O,3.0
e0614564-fd32-4ce3-8122-364c039e4cca,MCF-7,N\\C(=C(\\C#N)/C(=C(\\N)/Sc1ccccc1N)/C#N)\\Sc2ccccc2N,3.0
e069faf7-e07e-4f05-bd84-d7a620691501,MCF-7,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,0.06
e0759238-368f-4fb0-9965-9826b25f8439,MCF-7,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,1.0
e07ad55b-b04c-4cd6-a7bd-5c902b037754,MCF-7,CCOC(=O)C1=C(C)NC(=S)NC1c2cccc(O)c2,10.0
e08cf5f0-1dbe-4ad7-87f3-f5d1f0e6933f,MCF-7,ClCCN(CCCl)P1(=O)NCCCO1,0.015
e08e0c4f-319c-499f-adf9-42cdad3d5458,MCF-7,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,0.05
e09936a3-658e-4d83-bc9e-49a7ffe6b260,MCF-7,CC(C)[C@H](O)C1(NC(=O)[C@H](C)[C@@H]1O)C(=O)SC[C@H](NC(=O)C)C(=O)O,0.03
e09d994f-d0a7-4bb6-acbc-514c87e98570,MCF-7,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.03
e0ae00f5-f823-40ce-9a3f-e5efa3e312fa,MCF-7,CCCC(CCC)C(=O)O,150.0
e0b25d8f-a63c-4454-a3ec-ed04db538bba,MCF-7,O=C1O[Pt]OC(=O)C12CCC2,0.02
e0c7ec3a-7ad4-4210-b4e8-79f0bf9b5f8b,MCF-7,CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,0.015
e0cd3185-d05a-4d55-a3db-194c507a2ee0,MCF-7,CCCC(=O)O,8.3
e0eb2551-0eb8-4657-b08a-eeeff145cdc3,MCF-7,Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,0.006
e0f8dc98-4a20-473a-be29-efa859190b98,MCF-7,CS(=O)C,0.0
e0fe6602-5b17-40d1-96b5-93ee9ae48022,MCF-7,CCOC(=O)C1=C(C)NC(=S)NC1c2cccc(O)c2,3.0
e10bd56f-f67f-4265-a88a-ec14404ea754,MCF-7,CC(C=C(C)C=CC(=O)NO)C(=O)c1ccc(cc1)N(C)C,0.0003
e10d5030-dfbf-4051-b2fa-d8b74b199eeb,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.03
e11a7bf0-a5d3-4157-8a49-f855ac7bc83e,MCF-7,CS(=O)C,0.0
e127b324-237e-4d07-8d3b-1005517b88bf,MCF-7,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.01
e12c1953-5ae4-476c-8254-efd632554ff5,MCF-7,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)C)n2,0.03
e12c4684-86de-4d5e-9758-7b730097b939,MCF-7,ClCCN(CCCl)P1(=O)NCCCO1,0.0015
e140d191-b72b-4d3a-b56e-e77aaf395b59,MCF-7,C[C@H]1C[C@@H](C)\\C=C(/C)\\C[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@H](CC(=O)O1)c4ccc(O)cc4,0.03
e141f4f5-1353-4713-bee4-36a81227662f,MCF-7,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c4nc[nH]c4n2)cc1,0.01
e1424118-213f-43ab-9342-2e9590495626,MCF-7,CS(=O)C,0.0
e14e5037-3582-4ed2-a2c8-fe7215da771a,MCF-7,N[Pt](N)(Cl)Cl,0.3
e15656dd-0d25-4fd7-a09f-9ca745173df9,MCF-7,CCOC(=O)C1=C(C)NC(=S)NC1c2cccc(O)c2,1.0
e1630d75-2bf5-49bd-9cbb-f0b3c0a23023,MCF-7,CS(=O)C,0.0
e1652712-0341-4f80-8b1d-62c0373fa516,MCF-7,[Na+].[F-],15.0
e17546ff-ec45-46d1-bcd6-adee597ebb92,MCF-7,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3cccs3,0.01
e18b4748-f62e-450a-bf7c-a0ef5496dab1,MCF-7,[O-][N+](=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,3.0
e1972a08-094c-4261-a566-c0fa66666a0c,MCF-7,NC(=O)NO,3.0
e1aac385-5043-4bd5-9528-c1aea832a6a6,MCF-7,C[C@@H]1OC(=O)CC(O)CC(O)CC(O)CCC(O)C(O)C[C@]2(O)CC(O)C(C(CC(O[C@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\\C=C\\C=C\\C=C\\C=C\\CC\\C=C\\C=C\\[C@H](C)[C@@H](O)[C@H]1C)O2)C(=O)O,0.1
e1b984cd-99c0-426f-9c32-21962b70c01e,MCF-7,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCCO)nc12,0.6
e1d1ecb7-b780-45af-b4b5-c8979b641478,MCF-7,CCCCC1C(=Nc2nccnc12)c3ccc(O)cc3,0.01
e1d3c105-487e-4415-be13-ce635dd72d77,MCF-7,Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,0.06
e1db4394-925e-4145-8231-c70c24556133,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
e1f89c11-e8b2-45b6-8e88-7bea3bb25d51,MCF-7,[Na+].[F-],500.0
e1fe5cb4-db9e-4899-8064-06dfc279f202,MCF-7,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,0.3
e220b922-edec-4432-8247-41659ab6dbc5,MCF-7,CC1CNCCN1S(=O)(=O)c2cccc3cnccc23,1.5
e22369cd-bfbe-46f9-b888-4594430e06ec,MCF-7,[O-][N+](=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,0.03
e236c116-4a79-41ce-b319-69bf03087568,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
e23acdee-c7c1-4053-a925-00ed075b7173,MCF-7,CS(=O)C,0.0
e242272d-f355-4e7a-8500-17a0d5cfcd1c,MCF-7,CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,50.0
e2431d16-4c1f-42b2-b313-4e6b5019554c,MCF-7,CC(C)C\\C=C\\C(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CC(O)[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=O)NC3=O)O[C@H]1O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(=O)C,0.5
e2475cbc-6895-48cd-ad80-b8ebf6df5fda,MCF-7,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3cccs3,0.003
e24b752f-8926-49b9-9cd6-d8e82912b4ee,MCF-7,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,0.0003
e24edcd3-62f6-49d7-9e8d-4610321fefd8,MCF-7,CC(C)C\\C=C\\C(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CC(O)[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=O)NC3=O)O[C@H]1O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(=O)C,5.0
e2561ece-07b1-44cc-aec9-7ce845636847,MCF-7,CS(=O)C,0.0
e26f671a-4368-46ca-83c8-03c39ac6f898,MCF-7,CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,0.5
e284fdb1-2acb-41ba-8fee-11146391e073,MCF-7,CON,1.5
e29588f2-d381-4a33-95c9-7ecc73591377,MCF-7,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,30.0
e2a5b39d-fe3f-41d1-942a-a20ee3d641ad,MCF-7,CC(C)C[C@H](NC(=O)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C=O,0.06
e2a8e741-d1b6-43ec-940a-170226f8b0a2,MCF-7,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,0.03
e2b7b2c1-9fb7-4111-bba7-098d917ca735,MCF-7,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,0.01
e2c1b6f9-a9e4-45e0-b26b-92b8da6ad12e,MCF-7,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,0.6
e2cab1f4-e18b-4dc3-bb6b-7ecd8e79175f,MCF-7,CON,15.0
e2d90f3c-2b25-4581-976e-37bbf89d6780,MCF-7,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,0.03
e2e66568-607b-40f2-a820-658f67aeea68,MCF-7,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(C)C(=O)NC(CC(C)(O)O)C(=O)CF,0.015
e2e7e2a9-83d2-48a6-8e70-aca017df59d3,MCF-7,CCOc1cc(OC[C@H]2CCCN2)c3c(Nc4cnn(CC(=O)Nc5cccc(F)c5F)c4)ncnc3c1,0.3
e303cd09-f9d6-48b9-aadf-40cecefce5e2,MCF-7,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12,0.003
e31ec48e-500f-43b5-adc9-778cb21f16b2,MCF-7,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,100.0
e3280dad-244f-4993-a005-3633114676a1,MCF-7,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12,0.03
e32d9733-4e29-4271-a4f9-0fac0990c040,MCF-7,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3[C@H](O)CC4C[C@H](O)CCC4(C)C3C[C@H](O)C12C,0.83
e33316e6-c166-4325-8843-e83824344c19,MCF-7,C[C@@H](C[C@H](O)[C@H]1O[C@@H]2CC[C@@]3(CC[C@@H](O3)\\C=C\\[C@@H](C)[C@@H]4CC(=C[C@@]5(O[C@H](C[C@@](C)(O)C(=O)O)CC[C@H]5O)O4)C)O[C@H]2[C@H](O)C1=C)[C@H]6O[C@@]7(CCCCO7)CC[C@H]6C,0.2
e34c0e5e-c8be-4428-9cba-32068f09328a,MCF-7,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\\C=C(/C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(/C)\\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1O,0.1
e3617011-8a23-4a45-8fab-42e0cd9fb79e,MCF-7,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,0.3
e3732d2d-4999-401e-8b2e-09d8e192481a,MCF-7,CCCC(=O)O,0.83
e37c99c3-7015-4405-8b2b-ac392f019503,MCF-7,N[Pt](N)(Cl)Cl,0.01
e38b46d8-f98f-49c7-8615-337196c4e845,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
e3923214-92de-4005-92ec-9b8eb16d3dc3,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
e399584b-c5c8-44dc-87cd-a0344083c854,MCF-7,CCCCC1C(=Nc2nccnc12)c3ccc(O)cc3,3.0
e3b6c218-a1a5-4c99-8105-023ecf6696d8,MCF-7,CS(=O)C,0.0
e3b9e6b6-6cc5-4737-8c1d-020e4207fe60,MCF-7,CCCC(=O)O,0.83
e3bb7f83-8acd-4945-8c6e-3d5a54d6ae11,MCF-7,C[C@H]1C[C@@H](C)\\C=C(/C)\\C[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@H](CC(=O)O1)c4ccc(O)cc4,0.3
e3bf77cf-b3cc-4c29-b890-6fb5977cf9c5,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
e3c3dbd1-714b-41e0-8ca9-1573708675bb,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
e3c90505-cfe2-4a90-ae2f-b9fb4350de9d,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
e3cb3c7d-c9c2-40cc-becc-688318d32b0a,MCF-7,Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,0.02
e3d53a34-3432-4c77-b56b-03cb669fd512,MCF-7,CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(nc(N)c1C)C(CC(=O)N)NCC(N)C(=O)N)C(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@H]3O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@@H]3O)c4cnc[nH]4)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)NCCC[S+](C)C.OS(=O)(=O)[O-],15.0
e3db42d3-b523-40ba-804c-1f359f0c213a,MCF-7,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\\C=C(/C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(/C)\\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1O,0.03
e3dc33d5-229a-4a41-8916-66b43feea48e,MCF-7,CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO,0.03
e3e4f8e6-5427-41c3-82b5-390d37740068,MCF-7,CCOc1cc(OC[C@H]2CCCN2)c3c(Nc4cnn(CC(=O)Nc5cccc(F)c5F)c4)ncnc3c1,0.01
e401b047-0b0b-4288-9f24-90b0646dcd01,MCF-7,C[C@H]1C\\C=C\\[C@H]2[C@H](O)C(=C)[C@@H](C)[C@H]3[C@@H](Cc4ccccc4)NC(=O)C23C(OC(=O)C)\\C=C\\C(C)(O)C1=O,0.003
e40e64cc-7508-4c47-8fba-94fff94664b3,MCF-7,C[C@@H](N)[C@@H]1CC[C@H](CC1)C(=O)Nc2ccncc2,0.03
e437ee38-d259-489d-a18c-fc2514f0c64c,MCF-7,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,0.003
e43d1520-0230-4cee-a60d-5f7fd4677259,MCF-7,COc1cc(OC[C@H]2CCCN2)c3c(Nc4cnn(CC(=O)Nc5cccc(F)c5F)c4)ncnc3c1,3.0
e458d083-6b19-420d-82cc-96c163f60a78,MCF-7,CS(=O)C,0.0
e45b04a2-0923-4bfd-8431-2b7e291b3d49,MCF-7,CCCCC(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C)C=O,3.0
e45df6dc-84c2-416c-8d26-a341e4781c14,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
e4618c33-1d21-4904-825b-2c04653b0afd,MCF-7,COc1cc(OC[C@H]2CCCN2)c3c(Nc4cnn(CC(=O)Nc5cccc(F)c5F)c4)ncnc3c1,0.03
e462d8fd-1718-4452-a2b8-7712717659b3,MCF-7,CN(C)c1ncnc2c1ncn2C3OC(CO)C(N)C3O,100.0
e464a275-67b6-4715-9f1d-143645c77d8a,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
e46f20f4-5e49-469f-943e-a0514c780798,MCF-7,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)C)n2,30.0
e47ad54b-cb22-4e09-8f3b-8359089b66ba,MCF-7,O=C1O[Pt]OC(=O)C12CCC2,0.2
e47dd1a5-590d-4e72-b89e-761d0b7e3108,MCF-7,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,0.01
e47f1231-ae8a-4f1e-b543-4b49a5009b11,MCF-7,CCC\\C=C\\C=C\\C(=O)O[C@H]1\\C(=C\\C(=O)OC)\\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\\C(=C\\C(=O)OC)\\C[C@@H](O4)\\C=C\\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O,0.003
e484bf10-b711-429b-9702-3a95eec358c4,MCF-7,C[C@H]1C\\C=C\\[C@H]2[C@H](O)C(=C)[C@@H](C)[C@H]3[C@@H](Cc4ccccc4)NC(=O)C23C(OC(=O)C)\\C=C\\C(C)(O)C1=O,0.3
e48cb4da-555a-4d3d-9f82-9bb939bb5e0e,MCF-7,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,0.3
e4a9c18a-da34-4b36-a210-8a9b946e8133,MCF-7,CC[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,30.0
e4b41d00-34ce-4961-827a-806fab5a5297,MCF-7,O=C1C=C(Oc2c1cccc2c3ccccc3)N4CCOCC4,0.0006
e4beba49-13d9-4d85-9d6a-410ea32671c6,MCF-7,CCOC(=O)C1=C(C)NC(=S)NC1c2cccc(O)c2,0.3
e4d60d10-92d2-4d6f-8beb-7527df61e313,MCF-7,Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,1.5
e4fe6eec-f5b0-4fb3-be3c-1eef37157ef1,MCF-7,COC12C3NC3CN1C4=C(C2COC(=O)N)C(=O)C(=C(C)C4=O)N,0.3
e516a534-f860-4039-9f78-332f7d802995,MCF-7,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3cccs3,1.0
e51a9c75-e921-41d2-951a-30e6fc01cc9a,MCF-7,CS(=O)C,0.0
e52b65fb-7520-4c78-8d54-140b6d0958f6,MCF-7,CNC1CCc2cc(OC)c(OC)c(OC)c2C3=CC=C(OC)C(=O)C=C13,0.03
e56016d5-0b82-4962-869f-f79fae413f78,MCF-7,CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO,10.0
e566aa86-6aa3-43b7-b8b9-11e4037e05e1,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
e570fc14-70e2-411d-b944-481f2a84afd5,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
e57504aa-5058-4132-80c1-8a4d1a7c6e5c,MCF-7,CS(=O)C,0.0
e5817118-4f36-4026-b1f8-dda54eff669a,MCF-7,C[C@H]1CC[C@@H]2C[C@H](C[C@@](O)(O2)[C@@H]3CSC(=O)N3)OC(=O)\\C=C(\\C)/CC\\C=C/1,1.0
e588b994-0cc3-4396-a600-b8396cfa79f3,MCF-7,C[C@H]1C[C@@H](C)\\C=C(/C)\\C[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@H](CC(=O)O1)c4ccc(O)cc4,0.3
e5983fea-21d3-46d2-870d-e1db5c3b5530,MCF-7,OC(=O)C(=S)Cc1ccc(I)cc1,1.5
e5bee610-78cc-41ea-98b9-7c1589283a77,MCF-7,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,0.003
e5d4a6e3-8bcb-4602-8a48-50556a358be9,MCF-7,CCC\\C=C\\C=C\\C(=O)O[C@H]1\\C(=C\\C(=O)OC)\\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\\C(=C\\C(=O)OC)\\C[C@@H](O4)\\C=C\\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O,0.03
e5e1b84d-e6ce-4dfe-af2a-256179ad703a,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
e5e24fc3-400c-4545-a5aa-daf2ac115648,MCF-7,CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]3(O)C(=O)C[C@@](C)(O[C@]13C)C=C,0.03
e5e65d5c-4341-42a1-b532-11e5b1138c53,MCF-7,CS(=O)C,0.0
e5f1c792-c66c-43b8-92ef-aa18b5d822e0,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
e5f226d1-e3b0-4ba9-be5c-b4a3aff8e482,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
e5f36dd0-9ba8-4af5-acd3-186d907d5eee,MCF-7,C[C@@H]1OC(=O)CC(O)CC(O)CC(O)CCC(O)C(O)C[C@]2(O)CC(O)C(C(CC(O[C@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\\C=C\\C=C\\C=C\\C=C\\CC\\C=C\\C=C\\[C@H](C)[C@@H](O)[C@H]1C)O2)C(=O)O,0.3
e608ab6d-860e-49b6-9d1f-7ac7c3b06e51,MCF-7,CCCC(CCC)C(=O)O,15.0
e60a2e95-cedc-46ea-a831-8d0039eb59e6,MCF-7,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,0.1
e62c325e-20df-4826-91cd-3e6285d690ec,MCF-7,CS(=O)C,0.0
